pureid,date_earliest_published,date_published,date_eprint_first_online,title,ut_authors,all_authors,orgs,dois,other_links,pagescount,pages,apc_paid_amount,date_created,file_names,other_files,article_number,item_type,year,open_access,keywords,last_modified,import_source,event,journal_title,issn,author_pureids,publisher_other,is_doaj,publisher_journal,linked_dataset_title,linked_dataset_pureid,linked_dataset_doi,linked_dataset_url
286851468,2022-10-18,2022-10-18,,Scaling Theory of Wave Confinement in Classical and Quantum Periodic Systems,"Kozon, Marek | Lagendijk, Aart | Schlottbom, Matthias | Vos, Willem L. | van der Vegt, Jacobus J.W.","Kozon, Marek | Lagendijk, Ad | Schlottbom, Matthias | Vos, Willem L. | van der Vegt, Jaap J.W.",Complex Photonic Systems | MESA+ Institute | Mathematics of Computational Science,https://doi.org/10.1103/PhysRevLett.129.176401,,6,1-6,4506.2,2022-10-20 10:32:46.56,Article,,176401,Article,2022,Open,,2024-01-05 20:16:11.098,,,Physical review letters,0031-9007,3028642 | 3037385 | 3081515 | 3087445 | 60519749,,False,American Physical Society,,,,
276263991,2022-05-01,2022-05-01,,Review of degradation and failure phenomena in photovoltaic modules,"Reinders, Angelina H.M.E. | Schmitz, Jurriaan | Yilmaz, Pelin","Aghaei, M. | Fairbrother, A. | Gok, A. | Kazim, S. | Kettle, J. | Lobato, K. | Oreski, G. | Reinders, A. | Schmitz, J. | Theelen, M. | Yilmaz, P.","Advanced Manufacturing, Sustainable Products & Energy Systems | Design Engineering | Integrated Devices and Systems | MESA+ Institute",https://doi.org/10.1016/j.rser.2022.112160,,18,,4464.9,2022-02-04 20:31:46.379,Aghaei2022review,,112160,Review article,2022,Open,Solar cells | Photovoltaics | Solar modules | Degradation | Energy payback time | Reliability | Climate | Wear-out | Stress,2024-03-03 10:00:10.848,ORCID,,Renewable and Sustainable Energy Reviews,1364-0321,3024462 | 3121119 | 117760025,,False,Elsevier,,,,
344599195,2023-09-08,2023-12-01,2023-09-08,Symplectic model reduction of Hamiltonian systems using data-driven quadratic manifolds,"Buchfink, Patrick | Glas, Silke | Mu, Hongliang","Buchfink, Patrick | Geelen, Rudy | Glas, Silke | Kramer, Boris | Mu, Hongliang | Sharma, Harsh",Mathematical Systems Theory,https://doi.org/10.1016/j.cma.2023.116402,http://www.scopus.com/inward/record.url?scp=85170232351&partnerID=8YFLogxK,23,,4450.0,2023-12-20 14:20:56.557,Article,,116402,Article,2023,Embargoed,Quadratic manifolds | Scientific machine learning | Symplectic model reduction | Data-driven modeling | Hamiltonian systems,2024-02-01 05:16:42.198,,,Computer methods in applied mechanics and engineering,0045-7825,274966751 | 283505407 | 284889121,,False,Elsevier,,,,
264254239,2021-06-12,2021-06-12,,Multi-timescale Microscopy Methods for the Characterization of Fluorescently-labeled Microbubbles for Ultrasound-Triggered Drug Release,"Lajoinie, Guillaume Pierre René | Nawijn, Charlotte Louise | Segers, Tim Joseph | Versluis, Andreas Michael","Berg, Sigrid | Lajoinie, Guillaume | Mørch, Ýrr | Nawijn, Charlotte | Segers, Tim | Snipstad, Sofie | Versluis, Michel | de Lange Davies, Catharina",Biomedical and Environmental Sensorsystems | MESA+ Institute | Max Planck Center | Physics of Fluids | TechMed Centre,https://doi.org/10.3791/62251,http://www.scopus.com/inward/record.url?scp=85109678894&partnerID=8YFLogxK,,,4245.97,2021-08-02 11:24:37.155,Nawijn-2021-Multi-timescale-microscopy-methods-,,e62251,Article,2021,Open,,2024-01-06 19:25:04.864,Scopus,,Journal of visualized experiments : JoVE,1940-087X,3108225 | 3117567 | 3130982 | 196091310,,False,MYJoVE Corporation,,,,
300985503,2023-12-01,2023-12-01,,Droplet microreactor for high-throughput fluorescence-based measurements of single catalyst particle acidity,"Bomer, Johan G. | Odijk, Mathieu | Tiggelaar, Roald M. | Vollenbroek, Jeroen Christiaan | van den Berg, Albert","Bomer, Johan G. | Nieuwelink, Anne-Eva  | Odijk, Mathieu | Tiggelaar, Roald M. | Vollenbroek, Jeroen C. | Weckhuysen, Bert M. | van den Berg, Albert",Biomedical and Environmental Sensorsystems | MESA+ Institute | Mesa+ | Nanolab,https://doi.org/10.1038/s41378-023-00495-2,,11,,4140.56,2023-03-30 08:16:53.078,Article,,39,Article,2023,Open,,2024-03-01 06:11:19.32,,,Microsystems & nanoengineering,2055-7434,3074006 | 3111360 | 3119172 | 3129872 | 3140675,,True,Nature Publishing Group,,,,
283016098,2022-05-23,2022-05-23,2022-05-23,"Systematic characterization of cleanroom-free fabricated macrovalves, demonstrating pumps and mixers for automated fluid handling tuned for organ-on-chip applications","Bossink, Elsbeth Gerjanne Bernadette Maria | Loessberg-Zahl, Joshua Taylor | Odijk, Mathieu | Segerink, Loes Irene | Vollertsen, Anke Ricarda | van der Meer, Andries Dirk","Bossink, Elsbeth G. B. M. | Loessberg-Zahl, Joshua T. | Meer, Andries D. van der | Odijk, Mathieu | Segerink, Loes I. | Vollertsen, Anke R.",Applied Stem Cell Technologies | Biomedical and Environmental Sensorsystems | MESA+ Institute | TechMed Centre,https://doi.org/10.1038/s41378-022-00378-y,,,,3859.9,2022-07-06 10:13:18.975,Bossink-2022-Systematic-characterization-of-clea,,54,Article,2022,Open,,2024-02-10 09:29:16.986,ORCID,,Microsystems & nanoengineering,2055-7434,3027569 | 3059204 | 3089168 | 3105995 | 3119172 | 60520051,,True,Nature Publishing Group,,,,
268158790,2021-10-15,2021-10-15,,Facilitating implementation of organs-on-chips by open platform technology,"Odijk, Mathieu | Vollertsen, Anke Ricarda | de Sá Vivas, Aisen Gabriel | van den Berg, Albert | van der Meer, Andries Dirk","Odijk, Mathieu | Vivas, Aisen | Vollertsen, Anke R. | van Meer, Berend | van den Berg, Albert | van der Meer, Andries D.",Applied Stem Cell Technologies | Biomedical and Environmental Sensorsystems | MESA+ Institute | Max Planck Center | TechMed Centre,https://doi.org/10.1063/5.0063428,http://www.scopus.com/inward/record.url?scp=85117091325&partnerID=8YFLogxK,,,3685.18,2021-11-10 09:02:59.566,Vollertsen-2021-Facilitating-implementation-of-orga,,051301,Review article,2021,Open,,2024-01-06 23:50:19.101,Scopus,,Biomicrofluidics,1932-1058,3027569 | 3041280 | 3074006 | 3105995 | 3119172,,False,American Institute of Physics,,,,
312531089,2023-03-28,2023-03-28,,Oxygen gradient generator to improve in vitro modeling of ischemic stroke,"Bossink, Elsbeth Gerjanne Bernadette Maria | le Feber, Jakob","Bossink, Elsbeth | Kallio, Pasi | Kreutzer, Joose | Santiago, João | le Feber, Joost",Biomedical and Environmental Sensorsystems | Clinical Neurophysiology | MESA+ Institute | TechMed Centre,https://doi.org/10.3389/fnins.2023.1110083,http://www.scopus.com/inward/record.url?scp=85152577581&partnerID=8YFLogxK,,,3670.11,2023-07-18 14:29:50.436,fnins-17-1110083,,1110083,Article,2023,Open,ischemic penumbra | hypoxia | microelectrode arrays (MEAs) | oxygen gradient | in vitro model | ischemic stroke | neuronal cultures,2024-01-03 14:51:41.266,Scopus,,Frontiers in Neuroscience,1662-4548,3021945 | 60520051,,True,Frontiers Research Foundation,,,,
312535169,2023-05-12,2023-05-12,,In their own words,"Hartel, Pieter Hendrik | Junger, Marianne | Koning, Luka | Veldkamp, Bernard P.","Hartel, Pieter | Junger, Marianne | Koning, Luka | Veldkamp, Bernard","Cognition, Data and Education | Digital Society Institute | Industrial Engineering & Business Information Systems | Semantics, Cybersecurity & Services | TechMed Centre",https://doi.org/10.3389/fpsyg.2023.1135369,http://www.scopus.com/inward/record.url?scp=85160089988&partnerID=8YFLogxK,,,3562.26,2023-07-18 15:19:50.215,fpsyg-14-1135369,,1135369,Article,2023,Open,deception-detection | fraud victimization | human factors | online fraud | crime victimization | cybercrime,2024-01-10 04:11:51.335,Scopus,,Frontiers in psychology,1664-1078,3094405 | 3098588 | 3111306 | 142995359,,True,Frontiers Research Foundation,,,,
268992880,2021-12-06,2021-12-06,,Enhanced absorption in thin and ultrathin silicon films by 3D photonic band gap back reflectors,"Devashish, D.  | Hasan, Shakeeb Bin | Saive, Rebecca | Vos, Willem L. | van der Vegt, Jacobus J.W.","Hasan, Shakeeb Bin | Saive, Rebecca | Sharma, Devashish | Vos, Willem L. | van der Vegt, Jaap J.W.",Complex Photonic Systems | Inorganic Materials Science | MESA+ Institute | Mathematics of Computational Science,https://doi.org/10.1364/OE.435412,,25,41023-41047,3495.65,2021-12-09 14:40:06.078,Article,,,Article,2021,Open,UT-Gold-D,2024-01-07 00:59:26.33,,,Optics express,1094-4087,3028642 | 3037385 | 3110476 | 3138817 | 22079431,,True,The Optical Society,,,,
255134692,2021-06-07,2021-06-07,,Anatomy-aided deep learning for medical image segmentation,"Brune, Christoph | Liu, Lu | Veldhuis, Raymond | Wolterink, Jelmer Maarten","Brune, Christoph | Liu, Lu | Veldhuis, Raymond N.J. | Wolterink, Jelmer M.",Applied Analysis | Datamanagement & Biometrics | Digital Society Institute | Mathematics of Imaging & AI | TechMed Centre,https://doi.org/10.1088/1361-6560/abfbf4,,,,3448.5,2021-06-07 13:49:27.299,Article,,11TR01,Review article,2021,Open,UT-Hybrid-D,2024-02-17 23:34:18.24,ORCID,,Physics in medicine and biology,0031-9155,3017802 | 3124471 | 74739046 | 178053516,,False,Institute of Physics (IOP),,,,
275803612,2021-06-09,2021-06-09,,Organosilicon uptake by biological membranes,"Beekman, Pepijn | Enciso Martinez, Agustin | Le Gac, Severine | Otto, Cornelis | Terstappen, Leonardus Wendelinus Mathias Marie","Beekman, Pepijn | Enciso-Martinez, Agustin | Le Gac, Séverine | Otto, Cees | Pujari, Sidharam P. | Terstappen, Leon W.M.M. | Zuilhof, Han T.",Applied Microfluidics for BioEngineering Research | MESA+ Institute | Medical Cell Biophysics | TechMed Centre,https://doi.org/10.1038/s42003-021-02155-5,http://www.scopus.com/inward/record.url?scp=85107437025&partnerID=8YFLogxK,,,3242.8,2022-01-21 15:02:46.485,s42003-021-02155-5,,704,Article,2021,Open,UT-Gold-D,2024-01-05 03:04:37.063,Scopus,,Communications Biology,,3044007 | 3092471 | 3093227 | 3116266 | 3145179,,True,Springer,,,,
332178230,2023-09-15,2023-12-01,2023-09-15,Exploring the surface-enhanced Raman scattering (SERS) activity of gold nanostructures embedded around nanogaps at wafer scale,"Berenschot, Johan W. | García Blanco, Sonia Maria | Kooijman, Lucas Johannes | Lafuente Adiego, Marta | Susarrey Arce, Arturo | Tas, Niels Roelof | Tiggelaar, Roald M.","Berenschot, Erwin J.W. | García-Blanco, Sonia M. | Kooijman, Lucas J. | Lafuente, Marta | Mallada, Reyes | Muñoz, Pablo | Pina, María P. | Rodrigo, Sergio G. | Susarrey-Arce, Arturo | Tas, Niels R. | Tiggelaar, Roald M.",Integrated Optical Systems | MESA+ Institute | Mesoscale Chemical Systems | Nanolab | TechMed Centre,https://doi.org/10.1016/j.apmt.2023.101929,http://www.scopus.com/inward/record.url?scp=85170650749&partnerID=8YFLogxK,12,,3218.0,2023-12-13 17:20:08.776,Article,,101929,Article,2023,Open,Size-controllable nanogaps | UT-Hybrid-D | nanostructures | Gold sputtering | Ordered nano-wedges | Ion beam etching (IBE) | FDTD simulations | Ordered symmetric and asymmetric,2024-01-01 05:35:12.855,ORCID,,Applied Materials Today,2352-9407,3027775 | 3047102 | 3129872 | 3135608 | 3143411 | 94495632 | 265615402,,False,Elsevier,,,,
274667627,2021-11-15,2021-11-15,,An ECHO of cartilage,"Kannan, Sakshi | Karperien, Hermanus Bernardus Johannes | Langerak, Romanus | Plass, Jacqueline Regina Maria | Post, Janine Nicole | Schivo, Stefano | Scholma, Jetse | Zhong, Leilei | van de Pol, Jan Cornelis","Geris, Liesbet | Karperien, Marcel | Kerkhofs, Johan | Khurana, Sakshi | Langerak, Rom | Mersinis, Nikolas | Plass, Jacqueline R.M. | Post, Janine N. | Schivo, Stefano | Scholma, Jetse | Zhong, Leilei | van de Pol, Jaco",Developmental BioEngineering | Digital Society Institute | Formal Methods and Tools | TechMed Centre,https://doi.org/10.3389/fbioe.2021.732917,http://www.scopus.com/inward/record.url?scp=85120527039&partnerID=8YFLogxK,21,,3106.07,2021-12-21 15:44:17.57,Article,,732917,Article,2021,Open,BMP7 | chondrogenesis | hypertrophy | IGF | computational model | PTHrP | UT-Gold-D | signal transduction,2024-01-07 01:17:34.73,Scopus,,Frontiers in bioengineering and biotechnology,2296-4185,3016020 | 3050511 | 3073122 | 3116686 | 3125279 | 3130959 | 3137783 | 3139381 | 323591801,,True,Frontiers Research Foundation,,,,
343838197,2023-05-19,2023-09-01,2023-05-19,RoseMatcher,"Daneva, Maia | Wang, Chong | van Sinderen, Marten J.","Daneva, Maya | Huang, Kun | Liang, Peng | Liu, Tianyang | Wang, Chong | Zhang, Beiqi | van Sinderen, Marten","Digital Society Institute | Semantics, Cybersecurity & Services",https://doi.org/10.1016/j.infsof.2023.107261,,17,,3089.0,2023-12-15 09:29:22.387,Article,,107261,Article,2023,Open,App store | User reviews | Natural language processing | Release notes | 2023 OA procedure,2024-02-19 07:07:39.388,,,Information and software technology,0950-5849,3058426 | 3092243 | 3100140,,False,Elsevier,,,,
277093858,2022-01-03,2022-10-01,2022-01-03,Observing Altered Nociceptive Detection Thresholds in Patients With Persistent Spinal Pain Syndrome Type 2 With a Dorsal Root Ganglion Stimulator,"Berfelo, Tom | Buitenweg, Jan R. | Doll, Robert J.","Berfelo, Tom | Buitenweg, Jan Reinoud | Doll, Robert-Jan | Krabbenbos, Imre Poldino",Biomedical Signals and Systems,https://doi.org/10.1016/j.neurom.2021.10.023,http://www.scopus.com/inward/record.url?scp=85124842913&partnerID=8YFLogxK,9,1006-1014,3060.0,2022-03-02 10:18:45.08,Article,,,Article,2022,Open,generalized linear mixed model | PSPS-T2 patients | 22/1 OA procedure | nociceptive detection threshold | Dorsal root ganglion stimulation | nociceptive processing,2024-01-14 05:42:29.831,Scopus,,Neuromodulation,1094-7159,3091194 | 3123728 | 94495712,,False,Elsevier,,,,
295499192,2023-02-22,2023-02-22,,Characterization of laboratory flow and performance for process improvements via application of process mining,"Boucherie, Richardus J. | Demirtas, Derya | Tsai, Eline Rebecca","Boucherie, Richard | De Rijke, Yolanda | Demirtas, Derya | Schotman, Hans | Tintu, Andrei | Tsai, Eline",Center for Healthcare Operations Improvement and Research | Digital Society Institute | Industrial Engineering & Business Information Systems | Mathematics of Operations Research | TechMed Centre,https://doi.org/10.1055/a-1996-8479,http://www.scopus.com/inward/record.url?scp=85144856101&partnerID=8YFLogxK,9,144-152,3025.0,2023-01-31 15:02:04.081,a-1996-8479,,,Article,2023,Open,laboratory logistics | Process mining | key performance indicators | process discovery | clinical chemistry,2024-02-22 14:48:31.58,Scopus,,Applied Clinical Informatics,1869-0327,3020210 | 3144933 | 17113839,,False,Schattauer GmbH,,,,
288151319,2022-11-08,2022-11-08,,"Limiting Dynamics for Q-Learning with Memory One in Symmetric Two-Player, Two-Action Games","Meylahn, Janusz","Janssen, L. | Meylahn, J.M.",Digital Society Institute | Mathematics of Operations Research,https://doi.org/10.1155/2022/4830491,,,,3011.69,2022-11-23 15:50:27.455,Article,,4830491,Article,2022,Open,,2024-02-22 15:01:35.815,,,Complexity,1076-2787,283504363,,True,Wiley,,,,
346615163,2020-02-08,2021-04-01,2020-02-08,Comparing Robot and Human guided Personalization,"Schneider, Sebastian","Kummert, Franz | Schneider, Sebastian",,https://doi.org/10.1007/s12369-020-00629-w,https://pub.uni-bielefeld.de/publication/2942090,17,169-185,2890.0,2024-01-03 16:41:14.768,Article,,,Article,2021,Open,Human-robot interaction | Preference learning | Adaptive robots | User experience,2024-01-07 23:31:44.131,ORCID,,International journal of social robotics,1875-4791,346204419,,False,Springer,,,,
250899463,2021-02-17,2021-02-17,,Foot progression angle estimation using a single foot-worn inertial sensor,"Veltink, Petrus H. | Wouda, Frank | van Beijnum, Bernhard J.F.","Harlaar, Jaap | Jaspar, Stephan L.J.O. | Veltink, Peter H. | Wouda, Frank J. | van Beijnum, Bert-Jan F.",Biomedical Signals and Systems | TechMed Centre,https://doi.org/10.1186/s12984-021-00816-4,,,,2837.45,2021-02-18 11:56:52.648,10.1186_s12984-021-00816-4,,37,Article,2021,Open,,2024-02-29 11:58:39.791,,,Journal of neuroengineering and rehabilitation,1743-0003,3022336 | 3068944 | 291950845,,True,BioMed Central,Data and software underlying the publication: Foot progression angle estimation using a single foot-worn inertial sensor,355520854,10.4121/67b940cb-d316-43c5-82bd-1cf2494bc677,https://data.4tu.nl/datasets/67b940cb-d316-43c5-82bd-1cf2494bc677 | https://data.4tu.nl/datasets/67b940cb-d316-43c5-82bd-1cf2494bc677/1
299844523,2022-01-01,2022-01-01,,A Supervised Learning Framework for Joint Estimation of Angles-of-Arrival and Number of Sources,"Alayón Glazunov, Andrés | Kanters, Noud Benjamin","Alayón Glazunov, Andrés | Kanters, Noud",Radio Systems,https://doi.org/10.1109/ACCESS.2022.3216626,http://www.scopus.com/inward/record.url?scp=85141120886&partnerID=8YFLogxK,14,112086-112099,2724.86,2023-03-17 16:26:59.547,Article,,,Article,2022,Open,Angle-of-arrival estimation | Number of sources detection | Supervised learning | Feedforward neural network,2024-02-23 18:34:34.856,Scopus,,IEEE Access,2169-3536,22914229 | 176434164,,True,IEEE,,,,
293089207,2023-05-29,2023-05-29,,Cognitive Bias Modification Training Targeting Fatigue in Patients With Kidney Disease,"Bode, Christina | Geerts, Jody Amber | Laverman, Gozewijn Dirk | Oosterom, Nicole | Pieterse, Marcel E.","Bode, Christina | Geerts, Jody | Laverman, Goos | Oosterom, Nicole | Pieterse, Marcel | Salemink, Elske | Slegten, Jacqueline | Waanders, Femke","Biomedical Signals and Systems | Digital Society Institute | Psychology, Health & Technology | TechMed Centre",https://doi.org/10.2196/43636,,,,2717.17,2023-01-10 11:04:31.159,Article,,e43636,Article,2023,Open,,2024-01-04 09:41:50.629,ORCID,,JMIR Formative Research,2561-326X,3078611 | 3081942 | 97774057 | 237721301 | 300937458,,True,JMIR Publications,,,,
306438661,2023-04-18,2023-05-01,2023-04-18,Automated assessment of human engineered heart tissues using deep learning and template matching for segmentation and tracking,"Boonen, Tom Mathijs Paulus Maria | Cofino Fabres, Carla | Passier, Petrus Christianus Johannes Josephus | Rivera Arbelaez, José Manuel | Segerink, Loes Irene | Strisciuglio, Nicola | Ten Den, Simone Anouk | Vermeul, Kim | van den Berg, Albert","Boonen, Tom | Cofiño-Fabres, Carla | Dostanic, Milica | Keekstra, Danjel | Mastrangeli, Massimo | Passier, Robert | Ribeiro, Marcelo C. | Rivera-Arbeláez, José M. | Segerink, Loes I. | Strisciuglio, Nicola | Vermeul, Kim | ten Den, Simone A. | van den Berg, Albert",Applied Stem Cell Technologies | Biomedical and Environmental Sensorsystems | Datamanagement & Biometrics | MESA+ Institute | Mesa+ | TechMed Centre,https://doi.org/10.1002/btm2.10513,http://www.scopus.com/inward/record.url?scp=85153269093&partnerID=8YFLogxK,15,,2601.5,2023-05-24 16:40:15.503,Bioengineering Transla Med - 2023 - Rivera‐Arbel ez - Automated assessment of human engineered heart tissues using deep,,e10513,Article,2023,Open,segmentation | deep learning | engineered heart tissues | automated tracking | cardiac performance | contractile force | template matching | sub-pixel interpolation,2024-03-01 06:12:37.305,Scopus,,Bioengineering and Translational Medicine,2380-6761,3059204 | 3074006 | 3090212 | 3112201 | 17112761 | 60520116 | 67475511 | 136834918 | 150907479,,True,Wiley,,,,
280962772,2022-05-24,2022-12-01,2022-05-24,Factors used by general practitioners for referring patients with chronic musculoskeletal pain,"Jansen, Duncan Jurriaan | Prosman, Gert-Jan | Slatman, Eli Sylvester | d'Hollosy, Wendeline","Broeks, Jose | Jansen, Duncan Jurriaan | Mossink, Annemiek | Prosman, Gert-Jan | Slatman, Eli Sylvester | d'Hollosy, Wendy | van der Lugt, Peter","Biomedical Signals and Systems | Datamanagement & Biometrics | Digital Society Institute | Psychology, Health & Technology | TechMed Centre",https://doi.org/10.1186/s12875-022-01743-6,,12,,2595.45,2022-06-02 10:45:03.686,Article,,126,Article,2022,Open,"Chronic musculoskeletal pain | , Referral factors | Semi-structured interviews | General practitioners",2024-01-05 17:32:51.9,,,BMC family practice,1471-2296,3035888 | 39784532 | 136835799 | 206720565,,True,BioMed Central,,,,
287281875,2022-10-05,2022-10-05,,The Limitations of User-and Human-Centered Design in an eHealth Context and How to Move Beyond Them,"Grünloh, Christiane | Ludden, Geke Dina Simone | van Velsen, Lex Stefan","Grünloh, Christiane | Ludden, Geke | Velsen, Lex van",Biomedical Signals and Systems | Communication Science | Interaction Design | TechMed Centre,https://doi.org/10.2196/37341,,,,2532.2,2022-11-01 09:34:46.291,Van-velsen-2022-The-limitations-of-user-and-human-c,,e37341,Article,2022,Open,,2024-02-17 03:18:18.533,ORCID,,Journal of medical internet research,1439-4456,3098467 | 3131923 | 157479776,,True,JMIR Publications,,,,
283184507,2022-05-02,2022-06-15,2022-05-02,Evaluation of a 3D Printed Soft Sensor for Measuring Fingertip Interaction Forces,"Kosmas, Dimitrios | Krijnen, Gijsbertus J.M. | Schouten, Martijn | Veltink, Petrus H. | Wolterink, Gerhard Jan Willem | van Beijnum, Bernhard J.F.","Beijnum, Bert-Jan F. van | Kosmas, Dimitrios | Krijnen, Gijs | Schouten, Martijn | Veltink, Peter H. | Wolterink, Gerjan",Biomedical Signals and Systems | Robotics and Mechatronics | TechMed Centre,https://doi.org/10.1109/JSEN.2022.3171712,,10,11499-11508,2516.87,2022-07-11 14:11:58.491,Article,,,Article,2022,Open,,2024-03-02 18:20:03.533,ORCID,,IEEE sensors journal,1530-437X,3022336 | 3068944 | 3072694 | 17119658 | 46397621 | 237721114,,False,IEEE,,,,
312535763,2023-12-01,2023-12-01,,Patterns of physical activity over time in older patients rehabilitating after hip fracture surgery,"Hegeman, Johannes Hermannus | Hutten, Miriam Marie Rosé | Nijmeijer, Wieke | Voortman, Mischa | Wang, Ying | van Dartel, Dieuwke","Broersma, B. | Brouwer, K. | Folbert, E. C. | Gerrits, T. | Gommers, S. M. | Harperink, A. J.M. | Hegeman, Johannes H. | Hofstra, P. T. | Kemerink op Schiphorst, M. M. | Lammerink-Smienk, N. M. | Luttje, M. P. | Marissen-Heuver, D. K. | Mars, P. M.M. | Nijhuis-Geerdink, M. A.H. | Nijmeijer, W. S. | Oude Luttikhuis, A. H.S. | Oude Weernink, T. M. | Schokker-Viergever, J. | Vermeer, Marloes | Vlaskamp, R. T.J. | Vollenbroek-Hutten, Miriam M.R. | Voortman, M. | Wang, Ying | Woudsma, S. | de Pagter, C. | van Dartel, Dieuwke",Biomedical Signals and Systems | Robotics and Mechatronics | TechMed Centre,https://doi.org/10.1186/s12877-023-04054-2,http://www.scopus.com/inward/record.url?scp=85161994986&partnerID=8YFLogxK,,,2437.03,2023-07-18 15:26:51.062,Article,,373,Article,2023,Open,Older patients | Patterns | Hip fracture rehabilitation | Continuous monitoring | Physical activity,2024-02-01 05:22:57.928,Scopus,,BMC Geriatrics,,3060950 | 3095216 | 17121045 | 53485709 | 190940252 | 247470094,,True,BioMed Central,,,,
267792192,2021-10-26,2021-10-26,,Smoothness metrics for reaching performance after stroke,"Buurke, Jaap Hilbert | Refai, Mohamed Irfan | Scheltinga, Bouke Leonard | Veltink, Petrus H. | van Beijnum, Bernhard J.F.","Bussmann, Hans B.J. | Buurke, Jaap H. | Kwakkel, Gert | Meskers, Carel G.M. | Mohamed Refai, Mohamed Irfan | Saes, Mique | Scheltinga, Bouke L. | Veltink, Peter H. | van Beijnum, Bert-Jan F. | van Kordelaar, Joost | van Wegen, Erwin E.H.",Biomedical Signals and Systems | Digital Society Institute | TechMed Centre,https://doi.org/10.1186/s12984-021-00949-6,,,,2421.82,2021-11-02 21:30:36.898,Mohamed-refai-2021-Smoothness-metrics-for-reaching-per,,154,Article,2021,Open,Smoothness | Simulation analyses | Review | Stroke | Reaching,2024-01-06 23:39:08.522,WOS,,Journal of neuroengineering and rehabilitation,1743-0003,3022336 | 3068944 | 3075273 | 3118460 | 172864360,,True,BioMed Central,,,,
295759476,2022-11-04,,2022-11-04,Industry 4.0 and healthcare,"Abhishta, Abhishta | Bukhsh, Faiza Allah | Daneva, Maia | Jayasinghe Arachchige, Jeewanie","Abhishta, Abhishta | Arachchige, Jeewanie Jayasinghe | Bukhsh, Faiza A. | Daneva, Maya | Kotzias, Konstantinos",University of Twente,https://doi.org/10.1049/sfw2.12074,http://www.scopus.com/inward/record.url?scp=85141432335&partnerID=8YFLogxK,,,2400.0,2023-02-02 16:27:29.23,Article,,,Review article,2022,Open,cloud computing | industry 4.0 | fourth industrial revolution | big data | smart industry | healthcare 4.0 | Internet of Things | mapping study,2024-01-06 19:44:37.438,Scopus,,IET software,1751-8806,3058426 | 3074846 | 3144414 | 284889326,,True,Institution of Engineering and Technology,,,,
312530446,2023-03-30,2023-03-30,,Dopant network processing units as tuneable extreme learning machines,"Alegre Ibarra, Unai | Bobbert, Peter Arnold | Ruiz, Hans-Christian | van de Ven, Bram | van der Wiel, Wilfred Gerard","Alegre-Ibarra, U. | Bobbert, P. A. | Lemieszczuk, P. J. | Ruiz Euler, H. C. | van de Ven, B. | van der Wiel, W. G.",MESA+ Institute | Nano Electronics,https://doi.org/10.3389/fnano.2023.1055527,http://www.scopus.com/inward/record.url?scp=85153395428&partnerID=8YFLogxK,,,2354.02,2023-07-18 14:22:34.748,fnano-05-1055527,,1055527,Article,2023,Open,reservoir computing | dopant network processing units | material learning | extreme learning machines | unconventional computing,2024-01-02 14:14:52.87,Scopus,,Frontiers in Nanotechnology,,3027144 | 3079121 | 22914270 | 24846632 | 124089736,,True,Frontiers Research Foundation,,,,
289360967,2022-12-13,2022-12-13,,Deep kernel learning of dynamical models from high-dimensional noisy data,"Botteghi, Nicolò | Brune, Christoph | Guo, Mengwu","Botteghi, Nicolò | Brune, Christoph | Guo, Mengwu",Digital Society Institute | Mathematics of Imaging & AI,https://doi.org/10.1038/s41598-022-25362-4,,13,21530,2320.77,2022-12-14 20:57:32.808,Article,,21530,Article,2022,Open,,2023-11-17 05:19:03.453,,,Scientific reports,2045-2322,3017802 | 3126773 | 252028611,,True,Nature Publishing Group,,,,
312532636,2023-05-15,2023-05-15,,Estimating 3D ground reaction forces in running using three inertial measurement units,"Buurke, Jaap Hilbert | Kok, Joost Nico | Reenalda, Jasper | Scheltinga, Bouke Leonard","Buurke, Jaap H. | Kok, Joost N. | Reenalda, Jasper | Scheltinga, Bouke L.",Biomedical Signals and Systems | Digital Society Institute | MESA+ Institute | TechMed Centre,https://doi.org/10.3389/fspor.2023.1176466,http://www.scopus.com/inward/record.url?scp=85161036105&partnerID=8YFLogxK,11,,2301.8,2023-07-18 14:51:05.51,Article,,1176466,Article,2023,Open,Machine learning | Running | Ensemble model | Ground reaction force | Estimation,2024-01-03 09:44:37.195,Scopus,,Frontiers in Sports and Active Living,,3021665 | 3118460 | 22914256 | 172864360,,True,Frontiers Research Foundation,,,,
286959483,2022-09-01,2022-09-01,,Quantification of Magnetic Nanoparticles in ex vivo Colorectal Lymph Nodes,"Alic, Lejla | Broeders, Ivo Adriaan Maria Johannes | Horstman - van de Loosdrecht, Melissa Mathilde | Molenaar, Lennert | ten Haken, Bernard","Alic, Lejla | Baarlen, Joop van | Broeders, Ivo A. M. J. | Haken, Bennie ten | Lips, Daan J. | Loosdrecht, Melissa M. Horstman van de | Meijerink, Jeroen J. H. J. | Molenaar, Lennert",Magnetic Detection and Imaging | Robotics and Mechatronics | TechMed Centre,https://doi.org/10.1142/S1793984422500064,,,,2296.96,2022-10-24 09:52:31.335,Molenaar-2022-Quantification-of-magnetic-nanopart,,2250006,Article,2022,Open,,2023-06-08 13:41:05.628,ORCID,,Nano LIFE,1793-9844,3112305 | 3113204 | 3129756 | 22913829 | 105167525,,False,World Scientific Press,,,,
